Source,Speaker,SignalType,Band,GroupCount,mean_EDT,median_EDT,min_EDT,max_EDT,mean_RT20,median_RT20,min_RT20,max_RT20,mean_RT30,median_RT30,min_RT30,max_RT30,mean_RT60,median_RT60,min_RT60,max_RT60,mean_C50,median_C50,min_C50,max_C50,mean_C80,median_C80,min_C80,max_C80,mean_D50,median_D50,min_D50,max_D50,mean_D80,median_D80,min_D80,max_D80
omnipower,2,Sine,250,8,2.05842074600594,2.55327952677942,0.666876740038543,3.10042791958778,14.5543498521661,15.3046928772822,0.650161860541273,25.2057856915306,19.6030601738353,19.8366145609275,17.6728236920041,21.7440002452134,19.6030601738353,19.8366145609275,17.6728236920041,21.7440002452134,-3.4327256287348,-7.44296659598971,-8.23159265217538,5.80956688886289,-0.819656211347108,-5.71116100246745,-6.5010826985886,9.48707894350572,35.2888113778934,15.2671036048578,13.0630642631017,79.2111816999439,44.6226985572112,21.164437928118,18.28839080307,89.8847186055719
omnipower,2,Sine,315,8,11.2897759479769,0.789084073555046,0.610054053208712,41.9014180452309,22.0781155903457,25.2804336220877,0.362214846860045,27.0229063214885,22.2737355703212,21.521870253872,20.2571258256104,27.8355168445998,22.2737355703212,21.521870253872,20.2571258256104,27.8355168445998,3.17089187014779,3.1254214286111,-0.684881656906933,6.69241324841531,6.37987426422544,6.68144125426152,3.44736556500659,8.83795016818381,66.3106950409331,67.1985496779491,46.065654568735,82.3607883880314,80.5786366051125,82.2362851480109,68.8643520020652,88.4424507773845
omnipower,2,Sine,400,8,1.13656728985609,1.10260849323595,0.437628541293925,1.77624683278296,0.341805214706724,0.250067785142502,0.123506740021694,0.828381627428295,0.326899555887736,0.237636817717781,0.116492924166751,0.787908418195221,0.326899555887736,0.237636817717781,0.116492924166751,0.787908418195221,-1.0609189142081,-1.67715709587601,-4.52194053365564,4.14810835012944,24.1586332341829,0.979861607581456,-1.7349836779149,187.977717979615,44.2381088977166,40.4846143349193,26.0915571656043,72.2147145009567,59.8164778035446,55.5805241154408,40.1433736397846,100
omnipower,2,Sine,500,8,2.12914658010618,2.51298972003852,0.571517743516352,3.06272587550377,0.616682422740563,0.598873484521441,0.352221544464255,1.04879148543939,0.581582505127889,0.58559253698895,0.339678807516865,0.939471790150281,0.581582505127889,0.58559253698895,0.339678807516865,0.939471790150281,-4.74573684819264,-7.78757320044499,-8.80389882378296,4.85878702560055,-2.409251644833,-5.67286376544458,-6.33082228086831,8.34510034787472,29.1678693405377,14.2710019193592,11.6379361139963,75.3761802721619,37.1707884793422,21.3204220805337,18.881541979219,87.2308992201986
omnipower,2,Sine,630,8,1.58314331609097,0.619082744200618,0.380913836098953,3.46574630424273,1.34944665063926,1.27464655911025,0.677961940222224,2.62512501375852,1.57145474746047,1.53751959820706,0.932264485104446,2.30356453892721,1.57145474746047,1.53751959820706,0.932264485104446,2.30356453892721,-0.435700017193105,2.31809527571541,-9.45346217509173,7.32160682469572,3.35154976893021,8.01127189129094,-7.78748984996059,10.9071439073636,49.915471127283,62.9489251853055,10.1858767576632,84.3679233177487,62.9215875271208,86.3449546960973,14.2688694891189,92.4941500975333
omnipower,2,Sine,800,8,1.79456101542729,2.07355347022117,0.322106109285896,2.64894292959421,2.74929644442644,2.95803150148246,0.555915091900364,5.00082922097321,2.77852266261317,3.34440295061762,0.618356714740922,4.40553232777415,2.77852266261317,3.34440295061762,0.618356714740922,4.40553232777415,-1.79445735959405,-3.58990612613437,-8.6723599988101,8.73856985863012,0.348881048531345,-1.53315875868465,-6.3897364399529,11.7127671656063,42.4840276866965,33.4447741694937,11.9530398289206,88.2064786210756,49.9469895200223,42.5781184666273,18.6746439156965,93.6847276837609
omnipower,2,Sine,1000,8,2.45227029580218,2.64388493379763,0.404137025083665,4.44373727139817,4.0983767325732,3.89159450332743,0.560431500303028,8.3642459090943,5.27585398496955,5.60872105693254,3.3431498089485,6.91803074121979,5.27585398496955,5.60872105693254,3.3431498089485,6.91803074121979,-4.00836970593452,-7.40787971189616,-10.8181334774695,6.90394714880519,-2.09205314026834,-5.27243422182279,-8.78729402416289,9.76263464883212,33.8732340038684,15.3719052540355,7.64938376867772,83.0572846656438,40.0129262356945,22.9193641088547,11.6773117951774,90.4471805704942
omnipower,2,Sine,1250,8,1.89340579303113,1.9446824163863,0.624117941858681,3.2178630363032,6.40194524310204,6.8967800046589,0.65982238067942,10.7951219296921,7.8207038241467,7.75300422368926,5.35710088510964,9.55775513802318,7.8207038241467,7.75300422368926,5.35710088510964,9.55775513802318,-2.47336545431751,-2.79416972769601,-9.00561432070343,5.38897817588397,-0.637012637798926,-1.22901488976907,-7.98390918732423,7.70646757079874,40.4109172936729,37.5241906741344,11.1687447790847,77.5713340442899,47.2554326903685,44.185895872239,13.7245009434137,85.501388567686
omnipower,2,Sine,1600,8,2.00638632387508,1.41902331037578,0.660060651726373,6.10545699387665,11.3856949382571,12.7709636485297,0.663013749338226,13.6983022302564,11.2725451303023,11.4131074594825,9.18146532383579,12.3310693796727,11.2725451303023,11.4131074594825,9.18146532383579,12.3310693796727,0.990023991641517,2.15356669906311,-8.24896049011223,5.0979835742142,3.56949865947891,4.4058991773473,-5.97074203481345,7.5093937259577,56.3616171079812,62.1070043810131,13.0177151060048,76.3840955424861,67.7577124574899,73.2239589211879,20.1843159833849,84.9297495218927
omnipower,2,Sine,2000,8,5.2763803599422,1.91859532869524,0.518589193334498,16.6575753951395,15.2444473721917,15.5994360154615,12.9099160157671,17.6821237893229,13.1302050700178,13.0585685758273,12.0430729930603,14.3634493806856,13.1302050700178,13.0585685758273,12.0430729930603,14.3634493806856,-1.37209181432574,1.02678957400576,-11.3116334388007,5.23203818723066,1.57568531446585,3.94271348449345,-10.4748164912035,9.84276271185797,46.1725286875791,55.8105143787979,6.88429676832683,76.9363613920344,57.342125576584,69.2328848131756,8.22685713753305,90.6054094621153
omnipower,2,Sine,2500,8,2.36432441662699,2.14884218274389,0.555530760569311,4.7895297618601,16.250177434858,17.6579262867562,0.527920847751441,22.7915469278854,15.1314125808526,15.2452091431572,13.7473094319253,16.3765609288671,15.1314125808526,15.2452091431572,13.7473094319253,16.3765609288671,-3.36170496838993,-5.94964237185117,-8.02555652956507,5.00763214132322,-0.757552566870427,-3.39580823227598,-5.69621622479803,8.06103410469278,34.2312703823782,20.2661381161562,13.6113454744366,76.0067554825941,45.3875355105605,31.4143913161464,21.2218852133723,86.4844259418843
omnipower,2,Sine,3150,8,6.80526967922662,3.21893278652577,2.26606811762036,32.799674677786,18.8870498845655,19.9950202306501,13.0009420219729,21.303366070572,17.6093247259586,17.5953653582929,17.1496626298071,18.20036204101,17.6093247259586,17.5953653582929,17.1496626298071,18.20036204101,-7.91963103108534,-8.41642100153216,-14.3049691339222,2.42282055712077,-5.48100470235518,-5.88483614917414,-11.6381628050282,4.88120210730004,17.6337912675176,12.589942996523,3.57830891676159,63.5960725384708,24.9043934240292,20.5064202053263,6.41767265253996,75.4718503579966
omnipower,2,Sine,4000,8,3.88647422815522,3.01268761094509,1.36566820177976,13.1870835433276,21.5919848799202,22.04154874828,16.3024216307762,24.2873177323046,18.3239265789591,18.4941422172792,14.8587317059421,20.194583802998,18.3239265789591,18.4941422172792,14.8587317059421,20.194583802998,-8.1430366389523,-7.95596928936461,-10.7924946614947,-5.41465535778306,-5.6286711027265,-5.55431514500683,-7.83568140649463,-2.55890117165104,13.809048067097,13.8070575594093,7.69119238709685,22.3259686361041,22.1033397427243,21.805468789948,14.1336647900084,35.681641997171
omnipower,2,Sine,5000,8,24.2424125548946,33.4125609128515,0.00260903378295698,35.033684872232,10.8836842758351,12.9144833474069,0.0102041052585536,14.8572178623103,10.5302471220376,12.2300656725494,0.0102041052585536,14.3380498743488,10.5302471220376,12.2300656725494,0.0102041052585536,14.3380498743488,60.0519099594226,-3.5025059813438,-8.63090636314777,176.5318019296,61.1449351610748,-1.84150794634147,-5.86074873324582,176.5318019296,53.5020266895125,30.8641845149081,12.0538600845389,100,58.3590397316324,39.5864079117752,20.5954210063116,100
omnipower,2,Sine,6300,8,2.40947207756679,2.57801669848148,0.934849888965332,2.90385384464421,0.709496043871258,0.684289676847353,0.22614180462846,1.06401011623242,0.668809775502922,0.647027167258692,0.214385230681869,0.999948073531758,0.668809775502922,0.647027167258692,0.214385230681869,0.999948073531758,-5.73294097741549,-5.6698380270127,-8.68609362870692,-2.88762186686482,-3.53081821063488,-4.09095896514937,-6.26253529643432,0.735054513660203,22.4613001037122,22.2869967429825,11.9197990500606,33.9639865708187,31.8596673759607,28.3475032690029,19.1235512361748,54.2212417639433
omnipower,2,Sine,8000,8,3.82065123723126,4.02707900472375,1.13782476278933,6.51726379076566,2.20692546297612,2.3492946450072,1.0031095171462,3.48021119945563,2.00422989130837,2.06791356382376,0.979947253847718,3.37090446519369,2.00422989130837,2.06791356382376,0.979947253847718,3.37090446519369,-7.93355202219365,-8.69630333459766,-12.2999945682647,-2.26179461231094,-5.91924418933631,-6.86160281620337,-11.5941346365423,-0.8153215870753,16.3786096592768,11.9747686431246,5.56098824418806,37.2665780771176,23.4873202632065,17.22932774225,6.47882837159345,45.3203678108103
omnipower,2,Sine,10000,8,6.97270611533994,6.92109374299212,6.09433966948749,8.0009410949634,2.89768622075007,2.95254769746626,1.38925782583834,4.12926225608109,2.71837718610118,2.82082713486272,1.18808742965369,3.91022537701486,2.71837718610118,2.82082713486272,1.18808742965369,3.91022537701486,-9.770502315202,-11.1108116044292,-12.82572328048,-5.86942834186461,-7.74633403739856,-9.33295013590608,-10.0906601595317,-3.0686252519725,10.7863326561005,7.18800420559526,4.95839839390974,20.5627564500416,15.9330880650518,10.4461708675717,8.91985318152606,33.0355621912562
omnipower,2,Sine,12500,8,20.7008377692994,23.4705969684898,10.2410778946046,24.8037169191841,7.00685770647419,7.33983412093541,4.1006159219893,9.87918157100343,6.6281248147654,6.86602117538595,3.6050473345231,9.73781539206124,6.6281248147654,6.86602117538595,3.6050473345231,9.73781539206124,-12.1155704997014,-12.4720831959943,-15.5180773098238,-8.29735974454725,-10.4233549294726,-10.5368772365074,-14.0445367006166,-7.40445368147452,6.37382406252549,5.38997491034472,2.7300522047388,12.8920457985234,8.9185928975269,8.12247636952653,3.79106925292394,15.3821372982477
omnipower,2,Sine,16000,8,3.0485166961352,3.2140623861867,0.869568121890068,4.2271423535231,1.51326443838086,1.03129074547222,0.664826649735832,3.14288344022485,2.31910655695029,2.30472281302163,1.76931007548274,2.88740779451509,2.31910655695029,2.30472281302163,1.76931007548274,2.88740779451509,-8.26936796118613,-8.79729680847881,-10.7272101463912,-1.44043481932267,-5.81680410457794,-6.63432567410938,-8.50047574732797,2.28905765087092,14.8151159799997,11.6540483984163,7.79859760683679,41.7833764469313,22.8669296624279,17.8605631290792,12.3758801253081,62.8800644723382
omnipower,2,Sine,20000,8,1.70090678373254,1.6926266252027,1.57576293961768,1.84520359187457,4.81690940833807,5.31928917447705,1.46839730443157,6.9711300264932,5.39068546129168,5.4579030050497,4.03302386652574,6.23490657787154,5.39068546129168,5.4579030050497,4.03302386652574,6.23490657787154,-3.43454965524434,-3.63608311643398,-5.19320596788907,-1.94680021497427,-0.651484480213183,-0.478972977342199,-2.07918338285896,0.274787240521865,31.3812787141328,30.2119574661324,23.2226805712018,38.9772806224449,46.2837315527221,47.2464485944938,38.2547416762863,51.5812750103677
omnipower,2,WhiteNoise,125,8,2.97046315190591,3.47276467031403,0.049746613462369,5.17582768706525,3.22470067485289,3.25747580279948,2.90172895325856,3.47873575838188,2.89270026633117,2.8584185324854,2.71035862560341,3.181186910049,2.89270026633117,2.8584185324854,2.71035862560341,3.181186910049,5.91956648533342,5.72609497145717,0.810274645605527,12.9205859218355,6.318495690634,6.12215489949835,1.10189907660512,13.315296532353,76.2471819598945,78.8444340283664,54.6508325838163,95.1435304466176,77.8114705802463,80.3013778216896,56.3092310058686,95.5466599672778
omnipower,2,WhiteNoise,250,8,2.20097444891779,2.13272747241375,0.385410885876399,5.19618653173702,1.23882026822668,0.970445156558697,0.605706756501237,2.53608484420397,1.55993000140082,1.45569031965067,1.15114704198967,2.20069984902707,1.55993000140082,1.45569031965067,1.15114704198967,2.20069984902707,-0.751514846564868,-2.67653113382806,-8.36065568936547,10.3565861673269,1.01566315209196,-2.07837398338408,-6.82149037789762,13.1501022205714,45.4576082430127,35.1367666293656,12.7292582702635,91.565252599483,51.2824979550544,38.2932200402205,17.2115739843446,95.3819769365864
omnipower,2,WhiteNoise,500,8,2.1122592003163,1.95616996370928,0.459397898453511,4.99726621806616,0.952084609965199,0.858395604802907,0.60801474546061,1.58281413165327,1.20117203642557,0.993674336463679,0.792227724561019,1.6608030426242,1.20117203642557,0.993674336463679,0.792227724561019,1.6608030426242,-3.8294470486467,-7.50591684918123,-9.19721681499909,6.47958670261538,-0.834634259385997,-4.9854150033489,-8.06468795072497,10.7827162645366,33.8982282264425,15.1449351950672,10.7384752300758,81.6375270025825,44.4319382291351,24.087614086149,13.5057428922903,92.2928071003758
omnipower,2,WhiteNoise,1000,8,2.17179808836358,1.98084366854257,0.652951934907336,4.92374318883829,0.75839160563225,0.754801936531423,0.642939054170576,1.01213992990264,0.924451987387565,0.811334039717976,0.669335653476222,1.2736742360589,0.924451987387565,0.811334039717976,0.669335653476222,1.2736742360589,-3.94994559000195,-6.71114848788329,-10.7476724941965,4.47644065818055,-1.38903008654525,-4.30975781423731,-8.82460437341611,7.98874401529794,33.6095300425791,17.5802450292431,7.76478631956731,73.7059054666188,43.2102423427571,27.0447228781701,11.5889977024417,86.288675717233
omnipower,2,WhiteNoise,2000,8,2.21877840633416,2.09000033359501,0.531319984359833,4.90867683470259,0.708260652076341,0.68104470323105,0.616541650680048,0.943716440513546,0.757301456475298,0.745283280571649,0.656619828188897,0.903993365131201,0.757301456475298,0.745283280571649,0.656619828188897,0.903993365131201,-5.00851195659056,-7.06875882020803,-12.3578105950748,4.82108142510253,-2.07950064464934,-4.26658811603826,-9.75343404949128,8.79994589489444,29.7174619796591,16.4486695287509,5.49148593255521,75.2146826082119,40.5141962692845,27.2413835505021,9.57113964361587,88.3527006030152
omnipower,2,WhiteNoise,4000,8,2.17966551616835,2.01662418393202,0.64769990278121,5.03694212968533,0.67817997068234,0.633827614649508,0.621985269755582,0.854352152511334,0.684719827317127,0.685166260865505,0.640775638696663,0.731938108054404,0.684719827317127,0.685166260865505,0.640775638696663,0.731938108054404,-5.19510645619577,-7.12415026789824,-11.2541482116433,2.42860038698313,-2.34356243493695,-4.80082227667655,-9.41856708304888,6.64930708633589,28.6575505201775,16.3495205146072,6.96963304496826,63.626878207109,39.8822691077744,24.9126487133694,10.2596183123069,82.2161284318031
omnipower,2,WhiteNoise,8000,8,2.03741661465365,1.9110081976176,0.394504289203823,4.8300439213982,0.562957690638631,0.489828692471775,0.439906890835298,0.939184907317215,0.593710975446996,0.539238393638054,0.471335329391115,0.947513554389334,0.593710975446996,0.539238393638054,0.471335329391115,0.947513554389334,-4.17657020807051,-6.70630278633873,-11.5731706391464,6.43043860248117,-0.811646381725908,-4.3972943264588,-9.09557936963952,10.84036042647,33.276519741668,17.596399216554,6.50813789067761,81.4672733269659,44.7940921552155,26.6493408718243,10.9648693965759,92.3866924106609
omnipower,3,Sine,50,8,11.8840507149885,10.2457556830924,2.93487460036436,30.5199345216913,5.62029139820005,5.5956662102057,3.25147443532546,8.01901771178194,5.23265345948358,5.26288869501119,3.200026539178,7.56657838838223,5.23265345948358,5.26288869501119,3.200026539178,7.56657838838223,-8.27581681734945,-7.41042110735329,-19.8574474261402,-2.48518297947654,-6.12678129282071,-4.87093576637481,-18.9500396785003,0.192985545551349,17.4372835081876,15.7618828067135,1.02279930483855,36.0721379171533,25.1452851413871,24.855496489709,1.25747757657552,51.110731335287
omnipower,3,Sine,63,8,13.40498108472,13.8714399104241,10.7612024801966,14.9921272419001,8.1968962601761,9.33128846887767,5.33653274566668,10.1056637709276,7.66037484855753,8.65648584346965,5.09993076818959,9.54874601954208,7.66037484855753,8.65648584346965,5.09993076818959,9.54874601954208,-0.994997554562588,-0.746509254045755,-3.13591048995806,1.6003651170242,0.541002800524962,1.05351983972968,-2.31382378915862,2.933172664644,44.4800306696174,45.7148323579199,32.6937301349177,59.1095916633142,53.0027297996997,56.034645173102,36.9869286417618,66.2708562940805
omnipower,3,Sine,80,8,9.50163697414669,8.58275600649417,1.65056710058683,17.8820291411373,11.3986353105172,12.0344786415942,6.89012575931467,12.3714731820018,10.3232867084168,10.7930697116458,6.38866777813367,11.3041975840933,10.3232867084168,10.7930697116458,6.38866777813367,11.3041975840933,-1.96357051320419,-0.620660914859293,-9.86702338116951,2.30982655163637,-0.136730764013045,1.80583154027135,-8.67728150052653,4.58047717662994,41.7949062468454,46.5645313312731,9.34714828274846,62.9916174434787,50.5867308939,59.8759356554038,11.9411186609176,74.1675227391745
omnipower,3,Sine,100,8,11.7491952088155,13.1214519114402,1.4780908526028,20.0526034695612,13.9221817490217,13.9711483613879,12.2028126463184,15.4494576638949,12.4942136838835,12.7160493253563,11.2656437573125,13.4921708474762,12.4942136838835,12.7160493253563,11.2656437573125,13.4921708474762,-0.414363816977012,0.663911422985004,-12.2208492572299,3.92426565552972,1.59798812240131,3.33622733709451,-9.78336095616352,6.84877545518697,50.5119912590173,53.8131620132135,5.65747409501926,71.1687830493634,59.6450970242135,68.309906775897,9.51166411838382,82.8777639590853
omnipower,3,Sine,125,8,2.68004180083126,2.85042303382713,1.27121709164876,4.45496028279528,14.3822967648577,17.149302675831,4.10911090934629,18.4199635031625,15.2094986169997,15.2426604420602,14.780281726944,15.8524245798346,15.2094986169997,15.2426604420602,14.780281726944,15.8524245798346,-5.66921114485004,-8.15456931101762,-9.8108338940962,6.02055549466163,-3.74204581775003,-5.86057529528515,-8.00811732513035,7.58685421689636,25.7397600620495,13.3202052023075,9.45735690173876,79.9998363552617,32.1528796045348,20.6560986979854,13.6586316939012,85.1566145346715
omnipower,3,Sine,160,8,2.53088189959626,2.75687969810348,0.540764250227046,3.43991442526554,13.6606359293913,16.9897729848523,0.890513829970646,22.634772004991,16.7854203915468,16.8834002201958,15.9872357356131,17.6413411152381,16.7854203915468,16.8834002201958,15.9872357356131,17.6413411152381,-5.23014430562582,-8.23919439389022,-9.39208004316936,5.10122623691275,-2.9382520053357,-5.92782167034501,-7.17604151768635,7.83751290598634,27.8842076912803,13.0447279337096,10.3159069533599,76.3975615676489,35.3144231779779,20.3441570536996,16.0792318875939,85.8714524350151
omnipower,3,Sine,200,8,2.37834051427793,2.66556722525769,0.887042572173195,3.4324921684372,10.2660285353392,5.2332125911367,0.47232591968193,23.7389377147926,19.3447709146773,19.8147949573699,16.3518206268677,20.5257593695876,19.3447709146773,19.8147949573699,16.3518206268677,20.5257593695876,-4.95968804740453,-7.03006555605187,-8.04636697983261,4.90168549752792,-2.80967411670234,-5.02779006962687,-6.16813653520716,7.07862954697232,27.0502557026232,16.5542012504894,13.5550987160223,75.5590560979657,35.4372862651834,23.9089320177899,19.4619898521707,83.6157951466303
omnipower,3,Sine,250,8,0.630039564791179,0.559868228638318,0.433064989799951,1.05497889202064,29.2945125441497,28.7271629363581,27.0210422566228,34.7528963016368,23.2916475715045,23.077316259172,22.2336891926789,25.5375582521699,23.2916475715045,23.077316259172,22.2336891926789,25.5375582521699,3.73303178819974,3.41771345157474,-0.205978834375179,6.8809090723691,7.79158170294248,8.02994637221083,2.98145394319295,11.2670363728763,69.3331597914148,68.7126713339398,48.8145127325508,82.9825049393764,84.4337538089009,86.3949957159747,66.5189027441332,93.0495840063224
omnipower,3,Sine,315,8,2.14160812540641,2.34291543747184,1.15946004118228,2.55119108082208,0.533549717343211,0.559753389008288,0.286770442311635,0.717633449572149,0.507313367980812,0.526823487820747,0.275060317574307,0.681160108977195,0.507313367980812,0.526823487820747,0.275060317574307,0.681160108977195,-7.04416992928021,-6.74875938273822,-10.0348551875709,-4.28118944008339,-4.71215952008705,-5.21127121558933,-7.51493158557406,-1.1139992690232,17.1348676378055,17.4872056796711,9.02479837491247,27.1746352947084,26.035918843419,23.1497207250825,15.0539370778078,43.6222358536875
omnipower,3,Sine,400,8,2.39387721860097,2.97371384504131,0.50832903557127,3.17779974218726,0.740753693283202,0.694050421970726,0.574652666072196,0.985949638754532,0.651616183702783,0.668819776799401,0.402838285848435,0.77466128932879,0.651616183702783,0.668819776799401,0.402838285848435,0.77466128932879,-5.41384042755339,-8.26899140698007,-9.90370230692973,4.40517871305698,-2.63108976730895,-5.99065726662473,-8.02658701508869,9.35798664687698,27.2633158399624,12.9670732475868,9.27582985216203,73.3866659034913,36.4158131140613,20.1105624894261,13.6085556437137,89.611237665888
omnipower,3,Sine,500,8,1.85018344798513,1.7638690079002,0.425568643451652,3.36648679358632,1.07442945276439,0.950006576726414,0.499861182020551,2.24139620436993,1.79404475376758,1.85234102710595,1.09299873093885,2.29049073213241,1.79404475376758,1.85234102710595,1.09299873093885,2.29049073213241,-2.25379992695466,-2.82702278131434,-10.3019399322747,6.9549007580975,0.896519054494142,-0.219341737470728,-7.88436100466623,12.2792146318082,42.7108121537974,39.6027545096054,8.53243744300024,83.2217465612971,51.9359932693435,49.2527520654156,13.9981791084502,94.4138299478674
omnipower,3,Sine,630,8,2.90090787282931,2.83390122857274,0.599054774480957,8.37589368000515,2.75907614351465,2.15994684709708,0.736599927552274,5.45143909100398,3.77636974021111,3.55683232022299,2.79573269972855,4.87620811175672,3.77636974021111,3.55683232022299,2.79573269972855,4.87620811175672,-4.22142691246594,-4.65365734235412,-12.2046002207784,5.81102424225426,-1.43137917657123,-3.24211056843389,-9.36842707847224,9.95664130987741,32.5536255856208,26.170105499148,5.67747704226837,79.2167069798935,42.9603413957224,32.5627323969623,10.3664036182485,90.8262432490653
omnipower,3,Sine,800,8,1.67869706896168,1.67908361703438,0.601033485422849,3.17056512233939,3.34643971477333,0.897694292504375,0.509946727563697,8.00967364900545,5.71449484148534,6.29268910868638,3.31071389490857,6.92589161827598,5.71449484148534,6.29268910868638,3.31071389490857,6.92589161827598,-3.61569725818357,-6.25931871777716,-7.90440082428249,4.51773117244065,-0.110217647466327,-0.902553848303831,-5.39306189184345,7.23850815122389,33.5670891518267,19.2795121219829,13.9427207451274,73.8897477877969,49.1807243099925,45.6349614526222,22.4123104751839,84.1139103791665
omnipower,3,Sine,1000,8,2.41176183687753,2.75878072212161,1.25324194061391,3.05000807912527,5.62698696335525,7.08426855675152,0.559310365700301,10.1984579858115,7.71678493737553,7.91127574084702,5.44601017041258,9.29520121319001,7.71678493737553,7.91127574084702,5.44601017041258,9.29520121319001,-5.28993596817523,-6.98254008356921,-9.81783129016249,2.84991126977137,-3.50357112889857,-4.73961555598016,-7.42658394374436,3.35642554300523,26.6039919698021,16.7277866187782,9.44356921530444,65.8409925895964,32.8655928193675,25.1859573944236,15.3159286655609,68.4136119940592
omnipower,3,Sine,1250,8,1.99636048319235,2.06879851849402,0.362386464390784,3.34371746833183,8.08411823501345,9.64183452662719,0.706181876917949,14.710892535366,10.8604876850928,10.7914333087519,9.53101087204109,12.7601216339421,10.8604876850928,10.7914333087519,9.53101087204109,12.7601216339421,-2.27550443672189,-3.22199426412678,-9.82662543387503,7.57887353826375,0.169298954993746,-1.52834274104463,-7.41823804276411,11.2145410624091,41.9131430075039,36.5328023049304,9.42626674746096,85.1333717902476,49.5123943089851,42.9104919162842,15.3408702140641,92.9710022162121
omnipower,3,Sine,1600,8,9.17678428134018,5.33935743898806,0.704240920871755,31.5562794930448,13.1422989085125,15.1730665607795,0.769500717108301,18.4339340513908,13.254490494327,13.5875143845631,11.5563411196276,14.7564315948674,13.254490494327,13.5875143845631,11.5563411196276,14.7564315948674,-1.61834714465504,1.18313628724444,-8.94772870852452,4.1317491288405,0.792491117762323,3.52210821124984,-7.31529473919876,7.3766658716314,44.1797346597924,56.7673234124583,11.3016688490002,72.1390692040846,54.536689485381,69.1772901162703,15.6512545141906,84.5343965715178
omnipower,3,Sine,2000,8,4.52031475842812,3.10998706742998,0.482790075611614,20.7842036067645,13.8363047988004,17.2800368176708,2.03323905639725,18.6402069347479,15.3294343057827,15.8465312665656,13.4339888777674,16.2469356233409,15.3294343057827,15.8465312665656,13.4339888777674,16.2469356233409,-3.04145581619121,-3.56798733695436,-9.84150109050847,6.13547671001867,-0.313950903140289,-0.963813973174018,-9.06201167415228,9.11580622253029,37.4201072894321,31.6348197442648,9.3970635596035,80.4198654752,48.5798625673354,45.1841562838047,11.0405548139316,89.0805163248542
omnipower,3,Sine,2500,8,2.1706804112165,2.32000255582414,0.519557284482173,3.50043468677647,16.869942671561,20.9847853176759,0.679962967380171,22.7847950683435,18.0207919213963,18.1888686877399,16.6498292594316,19.2289676183873,18.0207919213963,18.1888686877399,16.6498292594316,19.2289676183873,-1.9667279476222,-1.69908898114811,-10.498512848676,6.68581287224502,0.150974793319322,0.0455211899692158,-8.4497884109416,8.56651894165808,43.6679158081663,43.5924364304371,8.1857556990216,82.3386982919832,50.4771148424223,50.1805366526702,12.5030022771075,87.7880872576635
omnipower,3,Sine,3150,8,18.2330197059053,17.1844933959521,0.540182433315197,38.1169984791234,24.4985203633079,23.9974630908132,22.0319102010732,28.3382144277323,21.5418953339472,21.5311867360844,20.9817863591157,22.0357542665418,21.5418953339472,21.5311867360844,20.9817863591157,22.0357542665418,-0.140204837264466,0.228610377302504,-3.85659242325553,3.05591202481401,3.78276576892322,2.88035401348209,-0.619575140452379,7.61647308512039,49.2887642937798,51.3098239462689,29.151999868941,66.8996470835802,68.8064817899882,65.998325832157,46.4394755663704,85.2426136075427
omnipower,3,Sine,4000,8,0.540649449955528,0.383269709655066,0.0025542516360867,1.16530664851903,0.172297958594282,0.143377711573066,0.0589552666097758,0.360146384410477,0.161621490259819,0.135130368183554,0.0556356365201253,0.335834042995217,0.161621490259819,0.135130368183554,0.0556356365201253,0.335834042995217,68.1638043442787,7.53670235870368,-4.88051243498835,184.763191660694,92.3004632885758,89.9442774776028,-1.94380463261868,186.203320425051,74.2866604917032,83.1860969171094,24.5310894964643,100,82.9741811529423,98.2465089023046,38.9936877686934,100
omnipower,3,Sine,5000,8,1.63922169744189,1.42099757931685,0.21548453694154,3.28720010665975,0.45532817842906,0.45249102911293,0.202371979995882,0.667858155205152,0.38412671210938,0.38508713524396,0.193199545786742,0.538270905904908,0.38412671210938,0.38508713524396,0.193199545786742,0.538270905904908,-1.80458335951204,-5.07362046716598,-11.7558547188746,11.6263784026105,1.60631195514114,-2.02684323047804,-8.42760110882553,14.5438336102769,41.2062561125892,24.4776491604013,6.25682741149083,93.5660115507722,51.5767899466489,39.1945284894983,12.5589985931574,96.6066877030707
omnipower,3,Sine,6300,8,4.00427807288511,3.59436511028823,1.04770866774573,9.79109384910398,2.55935690270755,2.68036921998702,1.34013818239757,3.02786370280733,2.44041182438052,2.56567086615858,1.89026084451593,2.76428263750041,2.44041182438052,2.56567086615858,1.89026084451593,2.76428263750041,-1.70546029715376,-0.655918125847471,-10.0216042434876,7.58032814213166,-0.28974126300847,0.2417706892525,-7.77121053804526,8.8367856151039,43.8793222648668,46.5212315308798,9.04988059690377,85.1376103824567,48.8611256401206,51.2519280877897,14.3147852101292,88.4397095424032
omnipower,3,Sine,8000,8,4.88343568531525,5.13596246411535,0.8374905491251,7.65659839831828,4.5329752276441,5.36824664109023,1.96753490458516,5.99632664648206,4.19883970311011,4.98941254415312,1.93704690448584,5.50133522804615,4.19883970311011,4.98941254415312,1.93704690448584,5.50133522804615,-5.43537860573914,-6.90030442419439,-9.41670678760838,-0.859346960541659,-3.69197546883067,-5.35430324731301,-7.29371480074056,1.1849610177775,24.7078353388961,17.1345640566824,10.2635628004528,45.0692785970183,31.7455174088056,22.5706882506273,15.7169649963764,56.7791793102231
