Method,Speaker,Microphone,Frequency in Hz,EDT in s,RT10 in s,RT20 in s,RT30 in s,RT60 in s,C50 in dB,C80 in dB,D50,D80
Sweep,1,1,50,NaN,NaN,NaN,NaN,NaN,-10.5427112405222,-4.24335916624762,0.0810959287021651,0.273473634615618
Sweep,1,1,63,0.190176731913405,0.170125577667163,NaN,NaN,NaN,0.403936715824138,1.77787191671203,0.52323571822648,0.600936839968965
Sweep,1,1,80,NaN,0.143055421400226,0.35569402175706,NaN,1.06708206527118,0.879455104286832,1.68191695743904,0.550453211521493,0.59562670579592
Sweep,1,1,100,NaN,NaN,0.35493284887964,NaN,1.06479854663892,-5.4665992829355,2.21508483735296,0.221192420537001,0.624816351286302
Sweep,1,1,125,NaN,NaN,0.293544629879445,0.448327909131362,0.896655818262724,0.329134582382713,8.44241933671868,0.518937446469553,0.874784234260009
Sweep,1,1,160,0.113156467602821,NaN,NaN,NaN,NaN,5.37701681244955,7.0804159870702,0.775233793949874,0.836214296778005
Sweep,1,1,200,NaN,0.0839416385727964,0.188778224553094,NaN,0.566334673659282,1.15882861543373,8.99888459822368,0.566314546409474,0.88815872104564
Sweep,1,1,250,NaN,0.0893917384692882,0.218029124972804,NaN,0.654087374918412,8.14533940952784,12.1636032065827,0.867097276394892,0.942717588944189
Sweep,1,1,315,NaN,NaN,NaN,0.203897811460492,0.407795622920984,5.80666930901017,10.4659437407055,0.792001928553505,0.917577047511449
Sweep,1,1,400,0.0577352634566972,NaN,NaN,0.209652211239454,0.419304422478908,7.02884293269327,16.5006180105659,0.834581378590386,0.978106048904471
Sweep,1,1,500,NaN,NaN,0.153536943061368,NaN,0.460610829184103,3.92688813614828,8.57717187923164,0.711811717273692,0.878143597796791
Sweep,1,1,630,0.0527177058353463,0.0554182021847698,0.134619037925314,0.232741756783395,0.46548351356679,8.64434850638157,15.9297334246115,0.879789129768491,0.975106905401078
Sweep,1,1,800,NaN,NaN,0.117177184736756,0.183745271368797,0.367490542737594,7.17824852160045,12.809095699095,0.839276242365791,0.95023527826433
Sweep,1,1,1000,0.0553193998477139,0.0603954189425362,0.129718290393983,NaN,0.389154871181948,8.72938501847913,14.2124817253954,0.881844604027083,0.963474833642336
Sweep,1,1,1250,0.0638607744010496,0.0794969530314836,0.124052217689666,0.185460733000799,0.370921466001599,7.54232291003916,10.8502245189565,0.850265385679844,0.924026525812114
Sweep,1,1,1600,0.0552017762221893,NaN,0.142118183849413,0.207808741620957,0.415617483241915,8.34298997118125,11.3676087060958,0.872254856358918,0.931978672489338
Sweep,1,1,2000,0.0604282136815682,0.0699412001688379,0.132597532943517,0.190197484199979,0.380394968399959,8.36087629490706,12.8765067516245,0.872713060110253,0.950964175562817
Sweep,1,1,2500,0.065087794244042,0.0774011211224872,0.132140799610415,0.189003083530621,0.378006167061243,6.88643194954521,11.5603235618654,0.830004556261453,0.934738398444978
Sweep,1,1,3150,0.0581047206949326,0.0735301331447413,0.126976051890026,0.200683264646255,0.40136652929251,7.06887675794421,11.543933459494,0.835850068259969,0.934507799256081
Sweep,1,1,4000,0.0590769624578994,0.0712560515777135,0.136673988999995,0.203219508982043,0.406439017964087,8.16190386217935,12.8773081504893,0.867536197339046,0.95097277967194
Sweep,1,1,5000,0.06265927042896,0.0639121264139623,0.1287521268652,0.201495856166608,0.402991712333215,7.38152492653313,12.9112312998054,0.845490183433986,0.951335680413589
Sweep,1,1,6300,0.056924265106419,0.0617231827227758,0.122352512812306,0.188697246158822,0.377394492317645,8.56004188289533,13.7489301539368,0.877720895576348,0.959527108431819
Sweep,1,1,8000,0.0478983380365608,0.0532473693697293,0.115493040733313,0.175195001992467,0.350390003984934,9.97240733998793,15.4531120129092,0.908564464480891,0.97229942230117
Sweep,1,1,10000,0.0523355899526101,0.0547950793490347,0.107346169878091,0.169855419892476,0.339710839784953,9.06029514501069,15.2292089740075,0.889555626391913,0.970876530900417
Sweep,1,1,12500,0.0401269342857149,0.043666862506979,0.0897271486987787,NaN,0.269181446096336,11.589998373083,17.9155450720772,0.935153985119812,0.984096843542539
Sweep,1,1,16000,0.0325693647972216,0.0379172441559219,NaN,NaN,NaN,14.1779307924364,19.833305795211,0.963193831225837,0.989715579457187
Sweep,1,1,20000,0.0288411902052927,0.0413346699620072,NaN,NaN,NaN,13.9133652580923,17.3509502756926,0.960972180348355,0.98192888261147
