Method,Speaker,Microphone,Frequency in Hz,EDT in s,RT10 in s,RT20 in s,RT30 in s,RT60 in s,C50 in dB,C80 in dB,D50,D80
Sweep,1,4,3150,0.0916519174480709,0.110886704829881,0.226058845926378,NaN,0.678176537779134,4.47799250624466,8.5323739718499,0.737128299695311,0.877035493196429
Sweep,1,4,4000,0.0748049067836998,0.0971265911822529,0.229858654018985,0.373814494819075,0.74762898963815,7.21082463443267,10.6898851573865,0.840285481538787,0.921393805364302
Sweep,1,4,5000,0.0906367148964518,0.094228342881472,0.206288524570795,0.318865232175686,0.637730464351373,4.49925735971571,8.55685551868464,0.738075976341395,0.877642129331016
Sweep,1,4,6300,0.0712056321233119,0.0955709018564463,0.197844301635396,0.29767381863162,0.595347637263239,7.11816531332271,10.5765162071294,0.837401290466896,0.919482233161498
Sweep,1,4,8000,0.0684360243435676,0.0837894573795706,0.173030832011534,NaN,0.519092496034602,6.60996595639238,10.7782767867317,0.820832935459868,0.922855326627783
Sweep,1,4,10000,0.0553883855616745,0.0596507647748962,NaN,NaN,NaN,8.54819754130336,14.2741922326007,0.877427885438875,0.96397159679341
Sweep,1,4,12500,NaN,NaN,NaN,NaN,NaN,7.47174039759492,9.92925964897116,0.848184447298853,0.907735746293008
Sweep,1,4,16000,5.68809294369478,NaN,NaN,NaN,NaN,-2.26036141735598,-1.55436211231198,0.372742934638421,0.411466775881942
Sweep,1,4,20000,5.7780456967205,NaN,NaN,NaN,NaN,-1.90938309700254,-1.20946478437563,0.391823963966147,0.430824119799169
Sweep,1,5,50,NaN,NaN,NaN,NaN,NaN,-8.78573197911235,-8.41988634166018,0.116810218836,0.125785193870934
Sweep,1,5,63,0.0700994133616605,NaN,NaN,NaN,NaN,5.05274044107077,9.9502824023562,0.761956580618248,0.908140360400825
Sweep,1,5,80,0.139194160521914,0.178693406439631,NaN,NaN,NaN,4.13071385375772,5.7489153009386,0.721342778250894,0.789802718809383
Sweep,1,5,100,0.199401092134682,NaN,NaN,NaN,NaN,-0.469891724774857,1.04089744156071,0.472977214685365,0.559633678125348
Sweep,1,5,125,NaN,0.16247442543701,NaN,NaN,NaN,4.9530955687686,7.91218109643257,0.757770033147448,0.860787607772904
Sweep,1,5,160,0.128486269559119,NaN,NaN,NaN,NaN,0.802840673019568,5.98550280609164,0.546084060830074,0.798703839400533
Sweep,1,5,200,NaN,NaN,NaN,NaN,NaN,8.88067966205026,10.5013002278011,0.885426413686543,0.918190667097844
Sweep,1,5,250,NaN,0.0933329375639617,NaN,NaN,NaN,-5.59530938971049,1.18786118538073,0.21612923976141,0.567955663772163
Sweep,1,5,315,NaN,NaN,NaN,NaN,NaN,6.43969328367072,8.493423695898,0.814994253546095,0.876065002669646
Sweep,1,5,400,0.0722498226591352,NaN,NaN,NaN,NaN,5.16213478883606,10.4968769239506,0.766495138942919,0.918114128030159
Sweep,1,5,500,0.129570115183958,0.109924538449308,NaN,NaN,NaN,4.33286773828757,7.4712616680162,0.730602128844034,0.848170252501771
Sweep,1,5,630,NaN,NaN,NaN,NaN,NaN,2.04001569774073,7.36930259936052,0.61532007945255,0.84512217613875
Sweep,1,5,800,NaN,0.111809725326148,0.28720933969175,NaN,0.861628019075249,4.40260537278751,7.30038780163557,0.733750917424296,0.843033780939703
Sweep,1,5,1000,0.0883950763240633,0.0972159505475396,0.191278932107486,NaN,0.573836796322457,4.18505887927265,8.85994544564175,0.723851084731884,0.884941192944301
Sweep,1,5,1250,0.0864731662506276,0.107325757520527,0.227052090396325,NaN,0.681156271188975,5.56970975516811,8.75646584812754,0.782870452813291,0.882492774188182
Sweep,1,5,1600,0.114064239813541,0.103323440694378,0.228074616512984,NaN,0.684223849538953,3.17182447465439,6.57754895438756,0.674879785619243,0.819732560347832
Sweep,1,5,2000,NaN,0.138275897628283,0.236861768073247,NaN,0.71058530421974,1.83719087129416,7.47400597564675,0.604207794947541,0.848251609110219
Sweep,1,5,2500,0.111822789214144,0.11959255671978,0.229652999387422,NaN,0.688958998162265,2.01013531719606,6.34056269242833,0.613690237768153,0.811527858988087
Sweep,1,5,3150,0.112481757935612,0.116845694814311,0.266940676354042,NaN,0.800822029062125,2.32322480398542,6.2311007110999,0.63063508080552,0.807642510995549
Sweep,1,5,4000,0.108038728168372,0.106679287800299,0.233488412801554,0.372611168445568,0.745222336891136,4.43630157540865,7.39850748104895,0.735263936187349,0.846000331759345
Sweep,1,5,5000,0.101895635914087,0.103867968709207,0.215356633213636,0.357038700929676,0.714077401859352,3.43765015168122,6.97117699619785,0.688163662311055,0.832740117355784
Sweep,1,5,6300,0.0854222512727791,0.0973492183118131,0.206328377538516,0.324951280484473,0.649902560968946,4.53628374668206,8.93851408155129,0.739720803190821,0.886770444652827
Sweep,1,5,8000,0.0779660719593556,0.0754084853588732,0.184729928338076,NaN,0.554189785014227,6.29974476741914,10.7737619931208,0.810086117285836,0.922781283616719
Sweep,1,5,10000,0.078774773902631,0.088809494304996,NaN,NaN,NaN,5.84501267590061,10.2696201788089,0.793452604714803,0.914093033954554
Sweep,1,5,12500,5.92563840333753,NaN,NaN,NaN,NaN,-0.427097516542044,0.61293415875402,0.475434086159853,0.535224876609684
Sweep,1,5,16000,NaN,NaN,NaN,NaN,NaN,-6.48171375887808,-5.82150126332855,0.18355132113128,0.207436032626363
Sweep,1,5,20000,NaN,NaN,NaN,NaN,NaN,-11.5586400974515,-10.6275189170948,0.0652852520714052,0.0796525901346006
Sweep,1,6,50,NaN,NaN,NaN,NaN,NaN,-13.2047957110733,-12.6594393074426,0.0456286703247792,0.0514197709573969
Sweep,1,6,63,NaN,NaN,NaN,NaN,NaN,-6.44757450086814,-3.14295477676546,0.184732282273932,0.326580480086124
Sweep,1,6,80,NaN,NaN,NaN,NaN,NaN,1.95375795196159,3.40200448692699,0.610608180646957,0.686399617296258
Sweep,1,6,100,0.154660110432723,NaN,NaN,NaN,NaN,-1.41489753288381,4.11591619185376,0.419264797344045,0.720657372066503
